["The player stood in the field looking at the batter.", "stare back at the outfield as players aim their shots on the second day of tournament"]
["The teen had to fix his tire on the bike so he could ride it.", "A man fixing the tires of a bicycle."]
["The man must fix the tire on the bike.", "A car gets caught up in the narrow, tireless tarmac, which leaves no other alternative."]
["The woman was using a wrench to remove the tire and fix her bike.", "the main things that make your car tires bad are the flashing red lights, pulling out of the tire and other things that are harmful"]
["A man is fixing the back tire of his bike.", "A guy fixing a tire from his bike on a pretty patch of paved road."]
["The beautician pierced the ear with the needle.", "Bloodstained leather gloves just pierced in oak wood."]
["The girl uses the needle to pierce her ear.", "Someone is holding a mallet that pierces through a human hip. He needs to hurl it out of the way to protect his beard."]
["They pierce ear with a needle", "She pulls her needle from her leg, then scats herself and takes a moment to brace herself before taking a step."]
["He inserts the needle, piercing his ear.", "Someone hands the needle to someone looking to look sad, but all the needles are still there."]
["We put on our climbing gear hen we want to climb a wall.", "wall that is a few meters of wind speed climbing into each finger"]
["The woman needed to wear climbing gear to climb the rock wall.", "aerial gear climbing up onto a wall"]
["The man climbs the wall with his gear.", "wall with climbing gear standing on a ledge"]
["A child in safety gear is climbing up a wall.", "A lady in gear jumps onto a wall and tackles the wall."]
["The boy listened to music on his bike ride.", "open road with music and biking on italian style park after an all day long outing on bicycle"]
["A man rides a bike and listens to music.", "lane wide rides in the dead of winter silence of car after the speed of music"]
["She bought a new dress for dance class ready to perform.", "devotees perform dances for a divine display of purity and love"]
["The woman who will perform a dance is wearing a red dress", "A man performs dancing on a carpet in a stylish gown, jeans and no dress."]
["She has to pick out a dress before she performs her dance", "in the wild dance royalty and performers perform a performance of the dance"]
["People in native dress performing a dance.", "rear dancer poses with shoes and makeup on as they dance during dance class in partnership to perform."]
["don't smoke cigarette in the car", "Two parked cars in a rural suburb are smoking a cigarette."]
["The woman smoked a cigarette inside the car", "drinking a vapes is a car as soon as someone smokes tobacco cigar or cigarettes with a cigarette stomach at them"]
["smoking cigarettes in the car smells", "the girls smoke cigarettes while riding their car"]
["A man smokes a cigarette in his car.", "a family of automobile smoking their own cigarettes in a car"]
["In yoga, a lady folded her arms around her chest for a pose.", "waving the shoulder and folding the chest up with the shoulders in the traditional fashion"]
["He folded his arms across his chest.", "A muscular man being stretched by a thigh in a suit folded gun leaning against it."]
["He folded his arms accross his chest.", "soldiers talking in a closed the full chest folds and fold legs"]
["His arms folded around his chest.", "The armed man holds a white clipboard and folds it to his chest."]
["The child will walk to the top of the hill with his dog.", "dumb dog walking next to the top of a heap of useless garbage"]
["a dog is walking on the top of a hill", "what is the best path to the bottom of an apple tree if the top goes to the dogs"]
["A dog stands on the top of the carpet before going for a walk", "a dog getting ready for a walk in the hilltop walk on top"]
["A black dog walking on top of a beach.", "A dog walks in a path and is next to his favorite silhouette."]
["The girl blew a bubble from her toy.", "Some time ago, a woman spotted a baby or an older boy bobbing up and down in a bubble in the water."]
["A woman is blowing huge bubbles out of a toy.", "toy with a creamed bun for dancing men drinking bubbles is a joy"]
["The girl's mother wanted her friend to cut Macy's hair.", "hair that's being cut cuts out with new friend"]
["The girl cuts her friend's hair.", "nice friends sitting on the beach next to each other talking in each other hair"]
["She cut her friend's hair.", "wallpaper used for cutting the hairstyle cut by male friend"]
